Activité;Dénomination;Adresse complète;Commune;Code Postal;;Longitude;Latitude;;Lien_Tableau_Dynamique
Travaux de plâtrerie;BORTA nicolae;BAT C 19 RUE ERNEST FABREGUE 69009 LYON;LYON;69009;;4,82388;45,798651;;
Travaux de peinture et vitrerie;DU ALFA AU ZETA; 22 COURS DE LA REPUBLIQUE 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,873695;45,769027;;
Travaux de plâtrerie;RENOVATION CONFORT; 33 RUE DU BEAUJOLAIS 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,912445;45,692716;;
Autres travaux de finition;BOUZETINE fouzi; 93 AVENUE DE L'EUROPE 69140 RILLIEUX-LA-PAPE;RILLIEUX-LA-PAPE;69140;;4,90659;45,819382;;
Travaux de plâtrerie;NS BATIMENT; 1 RUE RAVAT 69002 LYON;LYON;69002;;4,824923;45,743712;;
Travaux de plâtrerie;YC RENO-DECO CARREIRA; 59 CHEMIN DU MOULIN CARRON 69570 DARDILLY;DARDILLY;69570;;4,768005;45,802487;;
Travaux de plâtrerie;SASU T.N.R.(TRAVAUX NEUF RENOVATION); 15 RUE DE L'ETOILE 69160 TASSIN-LA-DEMI-LUNE;TASSIN-LA-DEMI-LUNE;69160;;4,779148;45,755299;;
Travaux de peinture et vitrerie;BLANQUEZ pedro; 29 RUE DE TOURVIELLE 69005 LYON;LYON;69005;;4,790639;45,75293;;
Travaux de plâtrerie;PEINTURES LYONNAISES; 8 RUE FRANKLIN 69740 GENAS;GENAS;69740;;4,997046;45,713139;;
Travaux de plâtrerie;RAD; 85 RUE ANDRE SENTUC 69200 VENISSIEUX;VENISSIEUX;69200;;4,869628;45,709039;;
Travaux de plâtrerie;VOS TRAVAUX; 42 RUE VAUBECOUR 69002 LYON;LYON;69002;;4,824619;45,751874;;
Travaux de plâtrerie;OUESLATI rafik; 6 RUE ROBESPIERRE 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,946005;45,704527;;
Travaux de peinture et vitrerie;AYMF; 40 RUE DE BRUXELLES 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,871472;45,777186;;
Travaux de plâtrerie;TMAS BAT; 320 AVENUE BERTHELOT 69008 LYON;LYON;69008;;4,866068;45,737364;;
Travaux de plâtrerie;SMBR; 10 CHEMIN DE LA FERME 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,913188;45,786983;;
Agencement de lieux de ventes;BERGER jeremie; 57 RUE DES TABLES CLAUDIENNES 69001 LYON;LYON;69001;;4,834766;45,771111;;
Travaux de revètements des sols et des murs;CAVCIC sanija; 8 RUE ANDRE LEBON 69200 VENISSIEUX;VENISSIEUX;69200;;4,884892;45,706903;;
Travaux de plâtrerie;TOUHAMI mohammed; 11 RUE DE L'ALMA 69001 LYON;LYON;69001;;4,828446;45,772992;;
Travaux de revètements des sols et des murs;RONAP'; 40 RUE DE BRUXELLES 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,871472;45,777186;;
Travaux de peinture et vitrerie;SCHLOGL maud; 6 RUE DES MIMOSAS 69330 MEYZIEU;MEYZIEU;69330;;4,987751;45,778382;;
Travaux de peinture et vitrerie;JOINTS PIERRE FACADES; 16 AVENUE MARCELIN BERTHELOT 69520 GRIGNY;GRIGNY;69520;;4,785568;45,599712;;
Travaux de peinture et vitrerie;POTHIN anthony; 4 MONTEE DE L'EGLISE 69210 SAIN-BEL;SAIN-BEL;69210;;4,597866;45,809925;;
Travaux de plâtrerie;PERRACHE yves; 2 RUE DU CHATELARD 69510 MESSIMY;MESSIMY;69510;;4,672414;45,699177;;
Agencement de lieux de ventes;MAXETHAN; 177 ROUTE DE LA ROCHELLE 69380 ALIX;ALIX;69380;;4,656227;45,914037;;
Travaux de plâtrerie;IBGUILI haikel; 178 RUE DE LA QUARANTAINE 69400 VILLEFRANCHE-SUR-SAONE;VILLEFRANCHE-SUR-SAONE;69400;;4,724047;45,989241;;
Travaux de plâtrerie;OUEST RENOVATION; 15 RUE DES FRERES LUMIERE 69680 CHASSIEU;CHASSIEU;69680;;4,959195;45,731704;;
Travaux de peinture et vitrerie;GEORGES jean-pierre; 68 BOULEVARD DU DOCTEUR COBLOD 69200 VENISSIEUX;VENISSIEUX;69200;;4,893593;45,699104;;
Travaux de peinture et vitrerie;A3 ECO-BAT; 34 RUE GUILLOUX 69230 SAINT-GENIS-LAVAL;SAINT-GENIS-LAVAL;69230;;4,806872;45,688588;;
Travaux de peinture et vitrerie;TAIAR hacene; 13 AVENUE DANIELLE CASANOVA 69700 GIVORS;GIVORS;69700;;4,766672;45,595211;;
Travaux de peinture et vitrerie;JN RENOVATION; 14 IMPASSE DES PAQUERETTES 69200 VENISSIEUX;VENISSIEUX;69200;;4,864909;45,690536;;
Travaux de plâtrerie;BEDOUI brahim; 42 RUE CHARLES PLASSE 69190 SAINT-FONS;SAINT-FONS;69190;;4,854415;45,708593;;
Travaux de plâtrerie;ALPHA DECO; 60 RUE CHALLEMEL LACOUR 69007 LYON;LYON;69007;;4,838732;45,729844;;
Travaux de peinture et vitrerie;COLO naouiroudine; 7 ROUTE DE LA JOANNA 69126 BRINDAS;BRINDAS;69126;;4,692681;45,718645;;
Travaux de plâtrerie;BLUE CITY; 39 RUE ANDRE BOLLIER 69007 LYON;LYON;69007;;4,82869;45,734265;;
Travaux de plâtrerie;GURZU vitalii;CHEZ MR DOROFEI VASILE 127 AVENUE LACASSAGNE 69003 LYON;LYON;69003;;4,877483;45,749133;;
Autres travaux de finition;ZAJAC leszek; 55 AVENUE PAUL DOUMER 69630 CHAPONOST;CHAPONOST;69630;;4,746885;45,71205;;
Travaux de peinture et vitrerie;LUZZI luigi;1 ETAGE 58 AVENUE GENERAL LECLERC 69140 RILLIEUX-LA-PAPE;RILLIEUX-LA-PAPE;69140;;4,896934;45,81405;;
Travaux de plâtrerie;ACTM; 106 RUE DU CHENE 69620 FRONTENAS;FRONTENAS;69620;;4,644771;45,926657;;
Autres travaux de finition;MONTANA dario; 10 AVENUE LACASSAGNE 69003 LYON;LYON;69003;;4,863456;45,756258;;
Travaux de plâtrerie;B.A SERVICES; 11 RUE ANTOINE POMMEROL 69190 SAINT-FONS;SAINT-FONS;69190;;4,858899;45,709733;;
Autres travaux de finition;CEGE RENOVATION; 1 RUE DU BOCAGE 69008 LYON;LYON;69008;;4,864477;45,73534;;
Travaux de plâtrerie;ARPP CONCEPT AMENAGEMENT RENOVATION PLATRERIE PEINTURE; 28 RUE HECTOR BERLIOZ 69320 FEYZIN;FEYZIN;69320;;4,853772;45,669665;;
Travaux de plâtrerie;ROSE BAT; 54 RUE PAUL VERLAINE 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,880443;45,763697;;
Travaux de peinture et vitrerie;DECO + CIE; 72 ROUTE NEUVE 69540 IRIGNY;IRIGNY;69540;;4,824149;45,684907;;
Travaux de peinture et vitrerie;KHARCHOUFI rachid; 15 BOULEVARD LENINE 69200 VENISSIEUX;VENISSIEUX;69200;;4,861272;45,69806;;
Travaux de plâtrerie;DE LA TORRE jeremie;  PLACE FRANCOIS DENOYER 69640 LACENAS;LACENAS;69640;;4,645265;45,99292;;
Autres travaux de finition;CORBIER julian; 230 RUE PAUL BERT 69003 LYON;LYON;69003;;4,865544;45,75681;;
Travaux de plâtrerie;LJ TECH; 6 LOTISSEMENT GRANDS CHAMPS 69210 SAIN-BEL;SAIN-BEL;69210;;4,60285;45,820101;;
Travaux de plâtrerie;GREGHI FRERES; 436 ROUTE DE LA CARRIERE 69640 COGNY;COGNY;69640;;4,635011;45,990176;;
Travaux de peinture et vitrerie;KHAMO ODISH robert; 9 RUE PAUL BERT 69150 DECINES-CHARPIEU;DECINES-CHARPIEU;69150;;4,95342;45,768476;;
Travaux de revètements des sols et des murs;TOUT CARRELAGE; 43 RUE JEAN ET JOSEPHINE PEYRI 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,927448;45,782523;;
Agencement de lieux de ventes;ELYANS;WENGEN PARK 1306 CHEMIN DU CHAMP DE LIERE 69140 RILLIEUX-LA-PAPE;RILLIEUX-LA-PAPE;69140;;4,873377;45,806527;;
Travaux de revètements des sols et des murs;ZILVINAS ivan; 101 RUE ALEXIS PERRONCEL 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,880697;45,77527;;
Travaux de plâtrerie;EURL R.T.B.; 40 RUE DE BRUXELLES 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,871472;45,777186;;
Travaux de plâtrerie;HENRY cyrille; 89 RUE DES FRERES LUMIERE 69400 VILLEFRANCHE-SUR-SAONE;VILLEFRANCHE-SUR-SAONE;69400;;4,711095;45,979346;;
Travaux de peinture et vitrerie;RIVOLLIER ANTHONY; 8 CHEMIN DU ROCHER 69850 DUERNE;DUERNE;69850;;4,532628;45,685288;;
Travaux de revètements des sols et des murs;BARNA mathieu; 53 RUE DE LA PAGERE 69500 BRON;BRON;69500;;4,917079;45,745176;;
Travaux de revètements des sols et des murs;SOL HABITAT;ZAC DES ANDRES 37 RUE DU PRE MAGNE 69126 BRINDAS;BRINDAS;69126;;4,698393;45,719089;;
Travaux de plâtrerie;FEUILLET SEBASTIEN; 659 CHEMIN DE FONTLAVIS 69490 SARCEY;SARCEY;69490;;4,566313;45,885637;;
Travaux de revètements des sols et des murs;KUPCHANKO viktor; 101 RUE ALEXIS PERRONCEL 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,880697;45,77527;;
Travaux de plâtrerie;SDT RENOVATION; 14 QUAI VICTOR AUGAGNEUR 69003 LYON;LYON;69003;;4,841154;45,759835;;
Travaux de plâtrerie;WARRINGTON villeneuve; 3 PLACE LAURENT BONNEVAY 69300 CALUIRE-ET-CUIRE;CALUIRE-ET-CUIRE;69300;;4,847745;45,788732;;
Travaux de peinture et vitrerie;AGGOUNE farouk; 158 RUE CHALLEMEL LACOUR 69008 LYON;LYON;69008;;4,851448;45,728874;;
Travaux de plâtrerie;PETOVA shpetim; 16 MONTEE DE LA BOUCLE 69004 LYON;LYON;69004;;4,837383;45,782662;;
Travaux de peinture et vitrerie;ADNANE abdallah; 18 CHEMIN DE LA FERME 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,914771;45,786256;;
Travaux de plâtrerie;4SRM;ZA MONTEPY 237 RUE DE MONTEPY 69210 FLEURIEUX-SUR-L'ARBRESLE;FLEURIEUX-SUR-L'ARBRESLE;69210;;4,666384;45,828678;;
Travaux de revètements des sols et des murs;EMB PEINTURE DECORATION; 122 AVENUE MARECHAL DE SAXE 69003 LYON;LYON;69003;;4,846133;45,757133;;
Travaux de plâtrerie;EURL ZENUNI; 2 RUE PAUL PAINLEVE 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,930924;45,696691;;
Travaux de plâtrerie;ISOBAT RENOV ET NEUF; 40 RUE DE BRUXELLES 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,871472;45,777186;;
Travaux de plâtrerie;RP RENOV; 650 ROUTE DES CRETES 69480 LACHASSAGNE;LACHASSAGNE;69480;;4,685781;45,927583;;
Autres travaux de finition;FAURE jeremie; 4 PLACE JEAN MOULIN 69270 FONTAINES-SAINT-MARTIN;FONTAINES-SAINT-MARTIN;69270;;4,855028;45,84444;;
Travaux de plâtrerie;BINEKCI yasin-alper; 85 AVENUE JEAN MOULIN 69720 SAINT-LAURENT-DE-MURE;SAINT-LAURENT-DE-MURE;69720;;5,044892;45,688436;;
Autres travaux de finition;ZIGA-BAT; 151 AVENUE SIDOINE APOLLINAIRE 69009 LYON;LYON;69009;;4,804119;45,763579;;
Travaux de peinture et vitrerie;STR DECO; 141 RUE JEAN VOILLOT 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,910743;45,755476;;
Autres travaux de finition;DIAS geoffroy; 8 ROUTE NATIONALE 6 69720 SAINT-BONNET-DE-MURE;SAINT-BONNET-DE-MURE;69720;;5,034146;45,691706;;
Travaux de peinture et vitrerie;AMIRI; 25 BOULEVARD MARIUS VIVIER-MERLE 69003 LYON;LYON;69003;;4,858969;45,761738;;
Travaux de plâtrerie;AHE BATIMENT; 86 RUE PAUL BERT 69003 LYON;LYON;69003;;4,851713;45,756899;;
Travaux de plâtrerie;ERBAT; 1 RUE JEUNET 69005 LYON;LYON;69005;;4,789445;45,750247;;
Travaux de plâtrerie;MURALPRO; 15 BOULEVARD MARIUS VIVIER-MERLE 69003 LYON;LYON;69003;;4,858749;45,762282;;
Travaux de plâtrerie;RHONESERVICES; 3 ALLEE DU COTEAU 69540 IRIGNY;IRIGNY;69540;;4,824855;45,686459;;
Travaux de plâtrerie;SONMEZCAN osman; 1 RUE DU MARECHAL JUIN 69330 MEYZIEU;MEYZIEU;69330;;5,004222;45,770525;;
Travaux de peinture et vitrerie;MANSOURI mohamed; 21 CITE GEORGES DIMITROV 69700 GIVORS;GIVORS;69700;;4,765993;45,604067;;
Travaux de peinture et vitrerie;PPR; 32 RUE DES MOISSONS 69190 SAINT-FONS;SAINT-FONS;69190;;4,853728;45,689848;;
Travaux de plâtrerie;OZTURK murat; 7 RUE NUNGESSER ET COLI 69500 BRON;BRON;69500;;4,927491;45,744965;;
Travaux de peinture et vitrerie;FM DESIGN; 72 COURS DE LA REPUBLIQUE 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,87394;45,764545;;
Travaux de peinture et vitrerie;PERRONI raphael; 27 AVENUE EDOUARD HERRIOT 69150 DECINES-CHARPIEU;DECINES-CHARPIEU;69150;;4,962465;45,773684;;
Travaux de peinture et vitrerie;K.Y DECO; 27 COURS DE LA REPUBLIQUE 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,873856;45,768947;;
Travaux de plâtrerie;ERIKLI DECOR; 40 RUE DE BRUXELLES 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,871472;45,777186;;
Travaux de plâtrerie;E.D.P; 25 AVENUE LEFEVRE 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,911619;45,774415;;
Travaux de plâtrerie;AB PLATRERIE; 734 RUE DE BELLEROCHE 69400 VILLEFRANCHE-SUR-SAONE;VILLEFRANCHE-SUR-SAONE;69400;;4,700677;45,980637;;
Travaux de plâtrerie;RC2FRERES; 25 RUE YOURI GAGARINE 69500 BRON;BRON;69500;;4,925255;45,742818;;
Travaux de revètements des sols et des murs;ALAIMO didier;BOITE AUX LETTRE COTE PARKING 43 RUE LOUIS SAULNIER 69330 MEYZIEU;MEYZIEU;69330;;5,002441;45,763346;;
Travaux de peinture et vitrerie;RAMALHO alban; 69 BOULEVARD DES BELGES 69006 LYON;LYON;69006;;4,855239;45,771863;;
Travaux de plâtrerie;LOLYGANE; 9 RUE DU GENERAL DE GAULLE 69330 JONAGE;JONAGE;69330;;5,055187;45,801594;;
Travaux de plâtrerie;SIMSEK bulut; 76 RUE FRANKLIN 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,930913;45,789683;;
Travaux de plâtrerie;ABPEINTURES; 50 RUE ANDRE BOLLIER 69007 LYON;LYON;69007;;4,830093;45,7343;;
Travaux de peinture et vitrerie;HAFIDI bekkali; 104 CHEMIN DU GABUGY 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,916891;45,771952;;
Autres travaux de finition;MARTINIERE patrice; 32 RUE DES ANGES 69005 LYON;LYON;69005;;4,813156;45,756526;;
Travaux de plâtrerie;G-ILAN; 13 RUE DES CAPUCINS 69001 LYON;LYON;69001;;4,833439;45,769252;;
Travaux de peinture et vitrerie;MSR2A;ACTIPOLE DU TILEUL 350 ROUTE DU TILLEUL 69270 CAILLOUX-SUR-FONTAINES;CAILLOUX-SUR-FONTAINES;69270;;4,87742;45,856414;;
Travaux de revètements des sols et des murs;OZTURK adem; 31 RUE NUNGESSER ET COLI 69500 BRON;BRON;69500;;4,925481;45,744479;;
Travaux de peinture et vitrerie;GTP BAT; 8 QUAI SAINT ANTOINE 69002 LYON;LYON;69002;;4,832165;45,763839;;
Travaux de revètements des sols et des murs;POSTAR andrii;CHEZ JITARIU NICOLAI (BATIMENT D) 32 AVENUE JULES GUESDE 69200 VENISSIEUX;VENISSIEUX;69200;;4,887999;45,713762;;
Travaux de peinture et vitrerie;RACANIERE francoise; 144 CHEMIN DE BEAUNANT 69230 SAINT-GENIS-LAVAL;SAINT-GENIS-LAVAL;69230;;4,777234;45,714357;;
Travaux de plâtrerie;HAMRAOUI ahmed;CHEZ MME DOUILLET LUDIVINE 10 RUE EDOUARD MILLAUD 69004 LYON;LYON;69004;;4,823106;45,775193;;
Travaux de peinture et vitrerie;KENZI; 36 RUE DE LA QUARANTAINE 69005 LYON;LYON;69005;;4,821335;45,752794;;
Travaux de peinture et vitrerie;GUILLOT emmanuel;ALLEE A 82 RUE ROMAIN ROLLAND 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,931356;45,761234;;
Travaux de plâtrerie;OPTIBAT; 7 RUE DU CLOS FLEURI 69320 FEYZIN;FEYZIN;69320;;4,86452;45,680313;;
Travaux de revètements des sols et des murs;HOVHANNISSIAN artaches; 34 RUE SULLY 69150 DECINES-CHARPIEU;DECINES-CHARPIEU;69150;;4,973864;45,769206;;
Travaux de peinture et vitrerie;SAEZ serge; 22 AVENUE DU 8 MAI 1945 69500 BRON;BRON;69500;;4,915958;45,728814;;
Travaux de peinture et vitrerie;RPP; 84 AVENUE SIDOINE APOLLINAIRE 69009 LYON;LYON;69009;;4,797498;45,767491;;
Travaux de plâtrerie;BATI SERVICES; 15 RUE DES SERPOLLIERES 69008 LYON;LYON;69008;;4,864341;45,732124;;
Travaux de plâtrerie;ISOLTEIX; 101 RUE DES ROSES 69730 GENAY;GENAY;69730;;4,833544;45,893136;;
Autres travaux de finition;TAGOURTI esseyed; 9 RUE DES MARRONNIERS 69960 CORBAS;CORBAS;69960;;4,894181;45,664306;;
Travaux de peinture et vitrerie;HADDAD tarek; 5 RUE PROFESSEUR PAUL SISLEY 69003 LYON;LYON;69003;;4,86881;45,752338;;
Travaux de peinture et vitrerie;ALIAS RENOVATION; 700 ROUTE DE LYON 69390 VERNAISON;VERNAISON;69390;;4,814869;45,653245;;
Travaux de plâtrerie;DURAN; 93 RUE ELISEE RECLUS 69150 DECINES-CHARPIEU;DECINES-CHARPIEU;69150;;4,940317;45,750357;;
Travaux de plâtrerie;ERSOZ yunus emre; 36 RUE GEORGE SAND 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,936006;45,693879;;
Travaux de plâtrerie;SM-BATY; 12 CHEMIN MAURICE FERREOL 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,916446;45,786837;;
Travaux de plâtrerie;DL DECO PEINTURE; 34 RUE EDOUARD BRANLY 69500 BRON;BRON;69500;;4,891781;45,732026;;
Autres travaux de finition;SODOLOWSI dominik; 2 MONTEE DE ROGNARD 69970 CHAPONNAY;CHAPONNAY;69970;;4,935886;45,627065;;
Travaux de plâtrerie;BH PEINTURE; 387 ROUTE DE VIENNE 69200 VENISSIEUX;VENISSIEUX;69200;;4,854884;45,715959;;
Travaux de revètements des sols et des murs;EM-CE; 45 ALLEE DU MENS 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,906773;45,780728;;
Travaux de peinture et vitrerie;STEFKA miroslav; 26  ANCIENNE GRANDE RUE 69480 ANSE;ANSE;69480;;4,71875;45,935687;;
Travaux de plâtrerie;DPP PERE ET FILS; 217 AVENUE FRANCIS DE PRESSENSE 69200 VENISSIEUX;VENISSIEUX;69200;;4,874653;45,712302;;
Travaux de peinture et vitrerie;FERAD; 85 AVENUE DU 8 MAI 1945 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,911259;45,790169;;
Travaux de plâtrerie;J - ZAK PEINTURE; 37 RUE FLACHET 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,889828;45,768559;;
Travaux de peinture et vitrerie;VEGA;C9 9 AVENUE JEAN MOULIN 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,913901;45,789468;;
Travaux de plâtrerie;M.T HABITAT; 600 ROUTE DE BELLEVUE 69460 BLACE;BLACE;69460;;4,650669;46,038159;;
Travaux de plâtrerie;ONLY BAT; 320 AVENUE BERTHELOT 69008 LYON;LYON;69008;;4,866068;45,737364;;
Travaux de revètements des sols et des murs;LOPEZ UBEDA felipe; 17 RUE HENRI BOUCHARD 69270 FONTAINES-SAINT-MARTIN;FONTAINES-SAINT-MARTIN;69270;;4,838631;45,837543;;
Travaux de plâtrerie;MH2 DECO; 782 RUE DE BELLEROCHE 69400 VILLEFRANCHE-SUR-SAONE;VILLEFRANCHE-SUR-SAONE;69400;;4,700362;45,980531;;
Travaux de plâtrerie;LCE; 17 RUE DES COQUELICOTS 69740 GENAS;GENAS;69740;;4,9807;45,716851;;
Travaux de peinture et vitrerie;PEREIRA BARRETO robidson; 104 RUE DE MONTAGNY 69008 LYON;LYON;69008;;4,853354;45,731938;;
Agencement de lieux de ventes;OPTI'AGENCEMENT; 12 RUE DE CONDE 69002 LYON;LYON;69002;;4,826152;45,752179;;
Travaux de peinture et vitrerie;FAYERIS;12 C 12 ROUTE DE CHASSELAY 69380 LES CHERES;LES CHERES;69380;;4,748961;45,886627;;
Travaux de peinture et vitrerie;EKER fikret; 5 RUE AUGUSTE RENOIR 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,930322;45,777272;;
Travaux de revètements des sols et des murs;MEBARKI nordine; 7 RUE DE LA CHARTREUSE 69740 GENAS;GENAS;69740;;5,00752;45,716667;;
Travaux de plâtrerie;ADILSON; 4 RUE DE LA REPUBLIQUE 69001 LYON;LYON;69001;;4,835872;45,766836;;
Travaux de peinture et vitrerie;AB; 50 RUE ANDRE BOLLIER 69007 LYON;LYON;69007;;4,830093;45,7343;;
Travaux de peinture et vitrerie;PEINT HF; 142 RUE ANTOINE CHARIAL 69003 LYON;LYON;69003;;4,87472;45,757066;;
Travaux de revètements des sols et des murs;CARRELAGE DEBARD; 4 RUE GEORGES BIZET 69380 CHAZAY-D'AZERGUES;CHAZAY-D'AZERGUES;69380;;4,717061;45,883562;;
Travaux de revètements des sols et des murs;SOL'PRO;LE POLE 333 COURS DU TROISIEME MILLENAIRE 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,93161;45,715223;;
Travaux de plâtrerie;PRO AGENCEMENT;IMMEUBLE DANICA B 21 AVENUE GEORGES POMPIDOU 69003 LYON;LYON;69003;;4,864745;45,759298;;
Travaux de plâtrerie;CMC BAT; 40 RUE DE BRUXELLES 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,871472;45,777186;;
Autres travaux de finition;PEREZ sebastien; 29 AVENUE SALVADOR ALLENDE 69330 MEYZIEU;MEYZIEU;69330;;5,023988;45,784834;;
Travaux de revètements des sols et des murs;ORTSUEV sultan; 58 ROUTE DE GENAS 69003 LYON;LYON;69003;;4,880994;45,75456;;
Travaux de plâtrerie;ESSALHI jamal; 3 RUE PASTEUR 69410 CHAMPAGNE-AU-MONT-D'OR;CHAMPAGNE-AU-MONT-D'OR;69410;;4,788388;45,795907;;
Travaux de plâtrerie;BNA DECO; 19 RUE PASTEUR 69190 SAINT-FONS;SAINT-FONS;69190;;4,856416;45,706204;;
Autres travaux de finition;ROSTAING maxence; 39 RUE PASTEUR 69300 CALUIRE-ET-CUIRE;CALUIRE-ET-CUIRE;69300;;4,839569;45,788373;;
Travaux de peinture et vitrerie;ISO KARA; 7 RUE CENTRALE 69720 SAINT-LAURENT-DE-MURE;SAINT-LAURENT-DE-MURE;69720;;5,058783;45,675262;;
Travaux de plâtrerie;AHM RENOVATION; 259 RUE DES ERABLES 69009 LYON;LYON;69009;;4,794768;45,781674;;
Travaux de plâtrerie;MGP; 131 RUE DE CREQUI 69006 LYON;LYON;69006;;4,846696;45,765954;;
Travaux de peinture et vitrerie;LUEMBA fabricio; 29 RUE DE BOUTEILLER 69520 GRIGNY;GRIGNY;69520;;4,792227;45,608383;;
Travaux de peinture et vitrerie;DURAND DE GEVIGNEY antoine; 2 PLACE MARECHAL LYAUTEY 69006 LYON;LYON;69006;;4,841535;45,769326;;
Travaux de plâtrerie;JFA; 4 ALLEE DES PLATANES 69360 COMMUNAY;COMMUNAY;69360;;4,836488;45,60244;;
Travaux de plâtrerie;SASU CAVAN; 24 RUE GUILLERMIN 69500 BRON;BRON;69500;;4,922124;45,74629;;
Travaux de plâtrerie;YUR DECO; 5 IMPASSE DE LIMOGES 69330 MEYZIEU;MEYZIEU;69330;;5,008401;45,762517;;
Travaux de revètements des sols et des murs;PRESTIGE BAT; 67 RUE ARISTIDE BRIAND 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,927029;45,695844;;
Travaux de peinture et vitrerie;MUMINOVIC dzevad; 30 RUE DE MONTRIBLOUD 69160 TASSIN-LA-DEMI-LUNE;TASSIN-LA-DEMI-LUNE;69160;;4,789203;45,766845;;
Travaux de revètements des sols et des murs;BMC - ETUDES ET REALISATIONS;ALLEE A, APPARTEMENT D12 43 RUE DE LA REPUBLIQUE 69740 GENAS;GENAS;69740;;5,002493;45,73196;;
Travaux de plâtrerie;ISOLATION LYONNAISE; 24 RUE DE LA MOUCHE 69540 IRIGNY;IRIGNY;69540;;4,821761;45,691939;;
Travaux de plâtrerie;JDMA PLAQUISTES; 91 RUE DE PIAMOT 69730 GENAY;GENAY;69730;;4,846643;45,900407;;
Travaux de peinture et vitrerie;IDONEUS RENOVATION; 1 IMPASSE DU BACO 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,902537;45,697393;;
Travaux de peinture et vitrerie;DEQUEN PERE & FILS; 193 CHEMIN DE LA CROIX DE FER 69400 LIMAS;LIMAS;69400;;4,720136;45,971649;;
Travaux de peinture et vitrerie;KONTE lassane; 51 RUE DE LA BANNIERE 69003 LYON;LYON;69003;;4,856524;45,753029;;
Travaux de plâtrerie;GIRARDY thierry; 65 RUE PROFESSEUR ROCHAIX 69003 LYON;LYON;69003;;4,877207;45,744728;;
Travaux de plâtrerie;BATIPLAC; 1 IMPASSE DES ROSIERS 69200 VENISSIEUX;VENISSIEUX;69200;;4,865989;45,707895;;
Travaux de revètements des sols et des murs;A.M.C.; 5549 ROUTE DE MARCILLY 69380 LISSIEU;LISSIEU;69380;;4,741487;45,870735;;
Travaux de plâtrerie;MENEGHINI david; 3 RUE JEAN-PHILIPPE RAMEAU 69200 VENISSIEUX;VENISSIEUX;69200;;4,892361;45,687517;;
Travaux de revètements des sols et des murs;CARRELAGE PARROT; 32 QUAI JEAN-BAPTISTE SIMON 69270 FONTAINES-SUR-SAONE;FONTAINES-SUR-SAONE;69270;;4,846333;45,833143;;
Travaux de peinture et vitrerie;KARL'DECOR; 14 RUE BUFFON 69330 MEYZIEU;MEYZIEU;69330;;5,005965;45,771838;;
Travaux de plâtrerie;ESR; 80 CHEMIN DE CHIBRUT 69480 LUCENAY;LUCENAY;69480;;4,700425;45,912873;;
Travaux de revètements des sols et des murs;LEGNO DESIGN; 92 COURS LAFAYETTE 69003 LYON;LYON;69003;;4,8494;45,76272;;
Travaux de plâtrerie;COTOVIO PINTO helio; 26 RUE FABRE D'EGLANTINE 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,946686;45,706687;;
Travaux de plâtrerie;HAMDI habib; 6 AVENUE GABRIEL PERI 69190 SAINT-FONS;SAINT-FONS;69190;;4,855149;45,708146;;
Travaux de revètements des sols et des murs;CARROFLASH; 92 RUE GREUZE 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,89351;45,767687;;
Travaux de peinture et vitrerie;ANC DECORATION; 121 AVENUE PIERRE BROSSOLETTE 69500 BRON;BRON;69500;;4,921038;45,74021;;
